TABLE 16A.—UPDATED PROXY HOSPITAL VALUE-BASED PURCHASING (VBP) PROGRAM ADJUSTMENT FACTORS FOR FY 2019*					
CMS Certification Number (CCN)	Proxy FY 2019 Hospital VBP Adjustment Factor				
230024	0.9990516674				
230029	1.0042582061				
230030	0.9933843122				
230031	1.0096813973				
230035	1.0143755356				
230036	0.9964655927				
230037	1.0061186668				
230038	1.0018647114				
230040	1.0089592222				
230041	0.9976348286				
230046	1.0038386567				
230047	0.9962111119				
230053	0.9979443322				
230054	0.9948699296				
230058	1.0059501592				
230059	1.0045058090				
230066	0.9961698448				
230069	1.0024676703				
230070	0.9979580879				
230072	1.0194307614				
230075	0.9932605107				
230077	1.0017615436				
230080	1.0069130594				
230081	1.0131959829				
230085	1.0088870047				
230089	1.0139628641				
230092	1.0050216484				
230093	1.0149532757				
230095	1.0065118510				
230096	0.9954064025				
230097	1.0057163121				
230099	0.9967475849				
230100	1.0027725887				
230104	1.0001452469				
230105	1.0106271029				
230108	1.0134126355				
230110	1.0025800087				
230117	1.0020848029				
230118	1.0174568161				
230121	1.0017615436				
230130	1.0026350316				
230132	0.9932811443				
230133	1.0139422305				
230141	0.9936387929				
230142	1.0054618313				
230146	0.9940239530				
230151	1.0028001001				
230156	1.0011425363				
230165	0.9914516340				
230167	1.0002277812				
230174	0.9914585119				
230176	1.0038111453				
230180	1.0092721648				
230193	1.0044095190				
230195	0.9970639664				
230197	0.9997050639				
230207	0.9996913082				
230208	0.9979099429				
230216	1.0045814654				
230217	1.0143755356				
230222	1.0111154308				
230227	1.0007298648				
230230	0.9967131956				
230236	0.9981162787				
230239	1.0162291184				
230241	1.0063834643				
230244	0.9925658471				
230254	0.9933361672				
230259	1.0180345562				
230269	1.0069199372				
230270	0.9986802630				
230273	0.9946360824				
230277	0.9984120266				
230297	1.0079241046				
230302	1.0025318637				
230303	1.0167827860				
240001	1.0006610862				
240002	1.0000420790				
240004	1.0039349468				
240006	1.0166383510				
240010	1.0129518189				
240014	1.0157717408				
240018	1.0172160911				
240019	1.0025318637				
240020	1.0121608652				
240022	1.0166864960				
240030	1.0020985586				
240036	1.0096091798				
240038	0.9970983556				
240040	1.0013763835				
240043	1.0098499049				
240044	1.0138218680				
240047	0.9994230717				
240050	1.0133163454				
240052	1.0065760443				
240053	1.0084743332				
240056	1.0049391141				
240057	1.0002896819				
240059	1.0188369730				
240063	1.0072500744				
240064	1.0135570705				
240066	1.0169753660				
240069	1.0143273906				
240071	1.0109090950				
240075	1.0196714865				
240076	1.0125941703				
240078	1.0033915960				
240080	0.9918299162				
240084	1.0103313549				
240088	1.0035429088				
240093	1.0018372000				
240100	1.0152902908				
240101	1.0170235110				
240104	1.0085981347				
240106	0.9964518370				
240115	1.0046777555				
240132	1.0093203098				
240141	1.0162692393				
240166	1.0094165998				
240187	1.0125941703				
240207	1.0057850906				
240210	1.0020985586				
240213	1.0137255780				
240214	1.0180345562				
250001	0.9934668465				
250002	1.0048428241				
250004	0.9995262396				
250006	1.0014245285				
250007	0.9980131108				
250009	1.0015345742				
250019	0.9979443322				
250020	0.9994505832				
250025	1.0026762987				
250031	0.9938795180				
250034	0.9929785185				
250036	1.0158198858				
250038	1.0080203946				
250040	0.9921600534				
250042	1.0062149568				
250043	1.0131237654				
250048	0.9996775525				
250049	1.0129311854				
250050	1.0101869199				
250057	1.0037836339				
250058	1.0076077231				
250061	1.0115831252				
250067	1.0012319485				
250069	0.9851033708				
250072	0.9951450439				
250077	0.9995950182				
250078	0.9954407918				
250082	0.9939826859				
250084	0.9991135681				
250085	0.9919399619				
250093	1.0069371319				
250094	0.9976760957				
250095	1.0143434389				
250096	0.9974766379				
250097	0.9992580031				
250099	0.9911696418				
250100	0.9982056908				
250102	1.0012732156				
250104	1.0002690483				
250117	1.0086944247				
250123	0.9994505832				
250124	1.0004134833				
250126	0.9942509223				
250128	0.9966822452				
250138	0.9963211577				
250141	0.9914585119				
250162	1.0133644904				
250167	1.0077315245				
250168	0.9952619675				
260001	0.9970433328				
260005	0.9954958147				
260006	1.0106477364				
260009	1.0135570705				
260011	1.0034672524				
260015	1.0072019294				
260017	0.9907157032				
260020	1.0048497019				
260022	1.0130756204				
260023	0.9948836853				
260024	1.0147606957				
260025	1.0025800087				
260027	0.9948355403				
260032	0.9979855994				
260034	1.0075389445				
260040	0.9962798905				
260047	1.0035429088				
260048	0.9921119084				
260050	1.0107165150				
260052	1.0091277298				
260057	0.9986080455				
260059	1.0063834643				
260061	1.0054205641				
260062	0.9999801783				
260064	1.0150014207				
260065	0.9976004393				
260068	0.9931435871				
260070	1.0018096886				
260074	1.0030454104				
260077	0.9991273238				
260078	1.0087425697				
260081	1.0035497867				
260085	1.0073463645				
260091	0.9978686758				
260094	1.0029858023				
260095	0.9966169056				
260096	1.0010118570				
260097	1.0117275602				
260102	1.0164618193				
260105	0.9876069112				
260108	1.0005647962				
260110	0.9955026925				
260113	1.0063834643				
260119	0.9940170751				
260137	0.9928891064				
260138	1.0033847181				
260141	0.9992304917				
260142	1.0095128898				
260162	1.0135570705				
260163	0.9973322028				
260176	0.9982228855				
260177	0.9948149067				
260179	1.0154484815				
260180	0.9966581727				
260183	0.9999526668				
260186	0.9982675916				
260190	1.0080685396				
260191	1.0078759595				
260193	1.0126663878				
260195	1.0053724191				
260200	0.9963830584				
260210	0.9981265955				
260214	0.9962248676				
260216	1.0084536996				
260219	1.0017133985				
270003	1.0128348954				
270004	1.0027450773				
270012	0.9969951878				
270014	1.0109641179				
270017	1.0072019294				
270023	1.0060464492				
270032	1.0074426545				
270049	0.9984532937				
270057	1.0065278993				
280003	0.9983226144				
280009	0.9994712167				
280013	1.0001383690				
280020	0.9977173629				
280023	0.9982332023				
280032	0.9931435871				
280040	1.0005854298				
280060	1.0006473305				
280061	0.9991617131				
280065	1.0007986434				
280077	0.9973803478				
280081	1.0015208185				
280105	0.9980383296				
280111	1.0003171933				
280125	0.9944916474				
280128	0.9979099429				
280130	0.9991479574				
280132	1.0042650840				
280134	0.9957434176				
290001	0.9896840244				
290003	0.9891613072				
290005	1.0022429936				
290007	0.9903167874				
290008	1.0106683700				
290009	1.0119407738				
290012	1.0012319485				
290019	1.0081923410				
290021	0.9928065721				
290022	0.9921806870				
290032	1.0009912234				
290039	1.0059983042				
290041	0.9990447895				
290045	0.9941064873				
290046	0.9938244951				
290047	0.9972290350				
290049	1.0078759595				
290053	1.0027106880				
290054	1.0025112301				
300001	0.9982125687				
300003	0.9959566312				
300005	1.0012800935				
300011	0.9990172781				
300012	0.9980062329				
300014	1.0072019294				
300017	1.0007504984				
300018	1.0056681670				
300019	1.0069130594				
300020	1.0025524973				
300023	1.0029376573				
300029	0.9969126535				
300034	0.9978205308				
310001	1.0022154822				
310002	0.9998907661				
310003	0.9998357432				
310005	1.0023805508				
310006	0.9945191588				
310008	1.0054687092				
310009	1.0018578336				
310010	1.0029858023				
310011	0.9952482118				
310012	1.0033915960				
310014	0.9913966111				
310015	1.0054480756				
310016	0.9979580879				
310017	0.9977379965				
310019	0.9964380813				
310021	0.9898215816				
310022	0.9952482118				
310024	0.9921325420				
310025	1.0009912234				
310027	0.9944159909				
310028	0.9972565464				
310029	0.9974147371				
310031	1.0050113316				
310032	0.9963830584				
310034	1.0016858871				
310038	0.9965756384				
310039	0.9974903936				
310040	0.9989484995				
310041	0.9883428421				
310044	0.9996706746				
310045	0.9983019808				
310047	1.0009086891				
310048	0.9936250372				
310050	1.0011425363				
310051	0.9966306613				
310052	0.9909495504				
310054	0.9981231565				
310057	0.9925383356				
310058	1.0055168542				
310060	1.0042169390				
310061	0.9937694722				
310064	1.0018372000				
310069	1.0108368775				
310070	1.0018028107				
310073	0.9979993551				
310074	1.0016721314				
310075	1.0064522429				
310076	1.0020504136				
310081	0.9933086557				
310083	1.0014004560				
310084	0.9953101125				
310086	1.0009086891				
310091	1.0030373863				
310092	1.0011838035				
310096	1.0079722496				
310108	0.9958190740				
310110	0.9987765531				
310111	0.9999733004				
310112	1.0003171933				
310113	0.9987696752				
310115	0.9947805174				
310118	1.0017615436				
310119	0.9945535481				
310130	0.9967785352				
320001	0.9900554288				
320002	0.9960047762				
320003	1.0115831252				
320004	0.9882809414				
320005	1.0044576640				
320006	1.0057094342				
320009	1.0008467884				
320011	1.0109090950				
320013	1.0170235110				
320016	1.0184197163				
320017	0.9968988978				
320018	1.0007848877				
320021	1.0014864292				
320022	1.0015208185				
320033	1.0018096886				
320038	1.0087425697				
320059	1.0115349801				
320061	1.0174568161				
320063	1.0054927817				
320065	1.0114868351				
320074	1.0109090950				
320085	0.9943540902				
320089	1.0029651687				
330003	0.9983432480				
330004	0.9984395380				
330005	0.9971740121				
330006	0.9970433328				
330008	1.0081648296				
330009	1.0022154822				
330011	1.0043407404				
330013	0.9963280355				
330014	0.9951656775				
330019	0.9982951030				
330023	0.9993267817				
330024	1.0008605441				
330027	0.9940583423				
330028	0.9951863110				
330030	1.0132200554				
330033	1.0115831252				
330043	0.9915754355				
330044	0.9887211243				
330045	0.9980887672				
330046	1.0060739607				
330047	1.0036873439				
330049	1.0017615436				
330055	0.9975385386				
330056	0.9984326602				
330057	0.9997944761				
330058	1.0119201402				
330059	1.0033365731				
330061	0.9963417912				
330065	0.9966581727				
330073	1.0152902908				
330074	1.0010875134				
330078	0.9938863958				
330079	1.0082129746				
330080	0.9978755536				
330084	1.0145681156				
330085	1.0081648296				
330086	0.9905919017				
330088	0.9950212425				
330090	0.9944572581				
330094	0.9970914778				
330096	1.0051316941				
330101	1.0048015569				
330102	0.9955026925				
330103	0.9976485843				
330104	0.9972496685				
330106	1.0043544961				
330107	0.9982607137				
330111	0.9903993217				
330115	1.0079481771				
330119	1.0047396562				
330125	1.0049597476				
330126	0.9982332023				
330127	0.9963624248				
330128	0.9926277478				
330132	1.0011838035				
330135	1.0120164302				
330136	1.0015827192				
330140	1.0054068084				
330141	0.9958878526				
330151	1.0011838035				
330153	1.0005304069				
330157	1.0011081470				
330158	1.0013557499				
330160	0.9906675582				
330162	1.0091277298				
330163	0.9900623066				
330164	1.0038317789				
330167	0.9958672190				
330169	1.0027106880				
330175	1.0169753660				
330180	1.0020022686				
330181	0.9925658471				
330182	1.0047946790				
330184	0.9958878526				
330185	1.0066241893				
330188	1.0021467036				
330191	0.9959153640				
330193	0.9972703021				
330194	1.0037698782				
330195	0.9974284928				
330196	0.9966100277				
330197	1.0124015903				
330198	0.9949868532				
330199	1.0053792970				
330201	0.9995950182				
330203	0.9961698448				
330204	0.9895808566				
330205	1.0030133138				
330208	1.0044370304				
330211	1.0006060634				
330214	1.0019128564				
330215	1.0013523110				
330218	1.0084055546				
330219	1.0000764683				
330221	0.9965481270				
330222	1.0044714197				
330223	1.0137656988				
330226	1.0050904270				
330229	1.0013282385				
330231	1.0001246133				
330232	0.9850712742				
330233	0.9916304583				
330234	0.9944916474				
330235	1.0007504984				
330236	1.0026487873				
330238	1.0048909691				
330239	0.9968026077				
330240	0.9930954421				
330241	0.9956196161				
330245	0.9889549715				
330246	0.9990654231				
330250	1.0028895123				
330259	0.9980887672				
330261	0.9985770952				
330264	0.9972565464				
330265	1.0057094342				
330267	0.9964999820				
330268	1.0075389445				
330270	1.0029170237				
330273	1.0013419942				
330276	1.0086944247				
330277	1.0123775178				
330279	0.9883015749				
330285	0.9996981861				
330286	0.9940720980				
330304	1.0005097733				
330307	1.0006748419				
330331	0.9970433328				
330332	0.9969951878				
330340	0.9948286624				
330350	0.9888999486				
330385	1.0131237654				
330386	1.0054687092				
330393	1.0000420790				
330394	0.9953101125				
330395	0.9880058270				
330396	0.9962248676				
330397	0.9929991521				
330399	1.0013144828				
330401	0.9993130260				
340001	0.9913690997				
340002	1.0015827192				
340003	1.0065038268				
340004	0.9955095704				
340008	1.0092721648				
340010	0.9995468732				
340014	0.9941133652				
340015	0.9926758928				
340016	1.0109090950				
340017	1.0010875134				
340020	1.0097536149				
340021	0.9954201582				
340023	1.0090795847				
340024	1.0119923577				
340027	0.9991273238				
340028	1.0039074353				
340030	1.0026969323				
340032	1.0034122295				
340037	1.0194307614				
340039	0.9994161939				
340041	0.9954545475				
340042	1.0044163968				
340047	1.0023392836				
340050	1.0035635424				
340051	1.0019541236				
340053	0.9973115693				
340060	1.0001727583				
340061	0.9998632547				
340064	1.0060464492				
340068	1.0072294409				
340069	0.9906262910				
340070	0.9991617131				
340071	0.9955508375				
340073	0.9956952726				
340075	1.0044163968				
340085	0.9886661014				
340087	1.0122090103				
340090	1.0062871743				
340091	1.0030133138				
340096	1.0020504136				
340097	1.0064797543				
340098	0.9990447895				
340099	1.0078278145				
340106	1.0142792456				
340107	1.0118719952				
340109	1.0068167694				
340113	0.9973322028				
340114	1.0002828040				
340115	1.0101869199				
340119	1.0051798391				
340120	1.0198640665				
340123	1.0057644571				
340126	0.9996844304				
340127	1.0034947638				
340129	1.0024355737				
340130	0.9916442140				
340131	1.0033915960				
340132	0.9992717589				
340133	1.0060945943				
340141	1.0017133985				
340142	1.0092102641				
340143	0.9928272057				
340144	1.0080203946				
340145	1.0078759595				
340147	0.9951381660				
340148	1.0227527670				
340151	1.0072019294				
340155	1.0053586634				
340158	1.0060705218				
340159	1.0031096038				
340166	1.0007504984				
340171	0.9995743846				
340173	0.9940101973				
340183	1.0012319485				
340184	0.9993061482				
340186	1.0033021838				
350002	1.0063628307				
350006	0.9939207851				
350011	0.9917405041				
350015	0.9994437053				
350019	0.9997256975				
350070	1.0037354889				
360001	1.0028344894				
360002	1.0067686244				
360003	0.9968232413				
360006	0.9936044036				
360008	0.9944572581				
360009	0.9972840578				
360010	1.0061908843				
360011	1.0029032680				
360012	1.0034466188				
360013	1.0029651687				
360014	1.0112461101				
360016	1.0126423153				
360017	0.9938451287				
360020	0.9953995247				
360025	1.0011838035				
360026	1.0014726735				
360027	0.9994299496				
360029	0.9971877678				
360032	1.0116312702				
360035	0.9950831432				
360036	1.0048909691				
360037	0.9996913082				
360039	0.9983157366				
360040	1.0008708609				
360041	1.0016171085				
360044	1.0017133985				
360046	1.0071537844				
360048	0.9932880222				
360051	1.0017546657				
360052	0.9983088587				
360054	1.0026281537				
360055	0.9990860567				
360056	1.0072225630				
360058	1.0039280689				
360059	0.9973184471				
360064	0.9918436719				
360065	1.0122571553				
360066	1.0055237320				
360068	1.0020710472				
360070	0.9977998972				
360072	0.9963417912				
360074	1.0032265274				
360075	1.0079963221				
360076	1.0001933919				
360077	1.0066173115				
360078	0.9919812291				
360079	0.9993061482				
360080	0.9976932904				
360081	1.0027588330				
360082	1.0013763835				
360084	0.9962523791				
360085	1.0008467884				
360086	1.0004822619				
360087	1.0029170237				
360089	1.0116312702				
360090	1.0004409948				
360091	1.0005510405				
360092	1.0039762139				
360095	1.0057300678				
360096	1.0171198011				
360098	1.0047740455				
360107	1.0088388597				
360109	1.0117757052				
360112	0.9966169056				
360118	0.9975591722				
360121	0.9950693875				
360123	1.0067067236				
360125	1.0030133138				
360131	0.9989209881				
360132	1.0048428241				
360133	1.0033090617				
360134	1.0016721314				
360137	1.0015345742				
360141	0.9990379117				
360143	1.0023874287				
360144	1.0070093494				
360145	1.0028620009				
360147	0.9947048610				
360148	1.0146644057				
360150	1.0066241893				
360151	1.0019541236				
360152	1.0027725887				
360155	1.0122502774				
360156	1.0033021838				
360159	0.9950143646				
360161	0.9942440445				
360163	1.0015345742				
360170	1.0082611196				
360172	1.0086806690				
360174	0.9989209881				
360175	0.9992098581				
360179	0.9930885643				
360180	1.0098017599				
360185	0.9968782642				
360189	1.0003653383				
360192	1.0071469066				
360197	0.9979099429				
360203	1.0081992189				
360210	1.0027485162				
360211	0.9977517522				
360218	1.0038317789				
360230	1.0046777555				
360234	1.0063490750				
360236	1.0026281537				
360239	1.0032540388				
360259	1.0093203098				
360262	1.0106202250				
360270	1.0069612044				
360276	0.9985014387				
360348	1.0024596462				
360352	1.0140224722				
360354	1.0008399105				
360355	1.0128669920				
360359	1.0081648296				
360360	0.9984189044				
370001	0.9951450439				
370002	0.9979099429				
370004	1.0075870895				
370006	1.0057575792				
370008	0.9940308309				
370013	0.9927309156				
370014	0.9993542932				
370015	1.0121608652				
370016	1.0113905451				
370018	0.9984395380				
370019	1.0098017599				
370020	0.9974284928				
370022	1.0080685396				
370023	1.0077315245				
370025	0.9941133652				
370026	1.0095128898				
370028	0.9924282899				
370029	1.0144718256				
370032	0.9985839730				
370034	0.9983913930				
370037	0.9949524639				
370039	1.0029651687				
370047	0.9951175325				
370048	1.0062871743				
370049	1.0035910538				
370054	1.0163976259				
370056	0.9992236139				
370078	0.9913553440				
370089	0.9980543779				
370091	0.9998907661				
370093	0.9919743512				
370094	1.0024218179				
370097	0.9950418760				
370099	1.0013282385				
370100	0.9863551410				
370106	0.9929785185				
370113	1.0085981347				
370114	0.9916992369				
370149	1.0041206489				
370153	0.9996431632				
370156	1.0061908843				
370166	0.9981025230				
370172	1.0218540602				
370173	1.0180666529				
370178	1.0214528518				
370180	1.0131237654				
370190	1.0127386053				
370202	1.0044370304				
370210	1.0170395594				
370211	1.0026762987				
370215	1.0122090103				
370218	1.0069130594				
370227	1.0132682004				
370228	1.0169753660				
370229	0.9986802630				
370234	1.0068889869				
370235	1.0110053851				
370236	1.0000283233				
380001	1.0074426545				
380002	1.0098980499				
380004	1.0049184805				
380005	1.0167827860				
380007	0.9906056574				
380009	1.0003309490				
380014	1.0008536663				
380017	1.0047946790				
380018	1.0018578336				
380020	1.0065829222				
380021	1.0029651687				
380022	1.0019541236				
380025	1.0059157699				
380027	1.0081166846				
380029	1.0090795847				
380033	1.0042650840				
380037	1.0110535301				
380038	1.0140866656				
380040	1.0111979651				
380047	1.0017065207				
380050	1.0088870047				
380051	1.0026556651				
380052	1.0039039964				
380056	0.9973963962				
380060	1.0139147191				
380061	1.0063421972				
380071	1.0179382662				
380075	1.0025868865				
380082	1.0040725039				
380089	1.0059501592				
380090	1.0058538692				
380091	1.0025593751				
380102	1.0017890550				
380103	1.0237156671				
390001	0.9929991521				
390002	0.9991135681				
390003	1.0084055546				
390004	0.9937901058				
390006	0.9953376239				
390008	1.0015689635				
390009	0.9903993217				
390012	1.0048909691				
390013	1.0061427393				
390016	1.0045539540				
390026	0.9906881917				
390027	0.9981369122				
390028	0.9952482118				
390030	1.0013763835				
390031	0.9955508375				
390032	0.9914103669				
390035	1.0033021838				
390036	0.9965962720				
390037	1.0013557499				
390039	1.0000764683				
390041	0.9980406222				
390042	0.9985702173				
390044	0.9979030651				
390045	0.9985358280				
390046	0.9940239530				
390048	1.0021467036				
390049	0.9990447895				
390050	0.9896771466				
390052	0.9984876830				
390056	0.9994024382				
390057	1.0016790093				
390058	1.0005097733				
390061	1.0013282385				
390062	1.0033021838				
390063	0.9919330841				
390065	1.0057816517				
390066	0.9923113663				
390067	1.0009637120				
390068	0.9926380646				
390070	1.0020263411				
390071	1.0008467884				
390072	0.9964655927				
390073	0.9931435871				
390076	0.9991135681				
390079	1.0026487873				
390080	1.0028688787				
390081	0.9975798057				
390084	1.0044576640				
390086	0.9975522943				
390090	1.0004066055				
390091	1.0091758748				
390093	0.9908486751				
390096	0.9945397924				
390097	0.9990723010				
390100	1.0032953059				
390101	0.9970433328				
390102	0.9961285776				
390104	1.0046502440				
390107	0.9918918169				
390110	0.9965206156				
390111	1.0059088921				
390112	1.0155310158				
390113	1.0067823801				
390114	1.0035910538				
390115	0.9975729279				
390116	0.9958878526				
390117	1.0018578336				
390118	0.9980062329				
390119	0.9948905631				
390123	0.9947117388				
390125	0.9971396228				
390127	0.9979718436				
390130	0.9998357432				
390133	0.9958672190				
390137	0.9959359976				
390138	1.0146162606				
390139	1.0096573248				
390142	0.9955302040				
390145	0.9978342865				
390146	1.0052761291				
390147	1.0028688787				
390150	0.9923251220				
390151	1.0031715045				
390153	1.0038592903				
390156	0.9943472123				
390157	0.9994987282				
390160	0.9948286624				
390162	0.9990172781				
390163	1.0057507013				
390164	0.9971877678				
390168	0.9948836853				
390173	1.0055168542				
390174	1.0032884281				
390178	1.0065416550				
390179	1.0111291865				
390180	0.9935081136				
390183	1.0094647448				
390184	0.9973322028				
390185	1.0006198191				
390192	1.0027244437				
390194	0.9941867290				
390195	1.0029307795				
390197	1.0012800935				
390198	0.9996431632				
390199	1.0054205641				
390201	0.9996087739				
390203	1.0029376573				
390204	0.9967544627				
390211	1.0032471609				
390217	0.9997875982				
390219	1.0012319485				
390220	0.9929991521				
390222	1.0041206489				
390223	1.0020985586				
390225	1.0012938492				
390226	0.9967819742				
390228	1.0034878860				
390231	0.9983913930				
390233	0.9983913930				
390236	1.0000283233				
390237	0.9935768922				
390256	0.9996844304				
390258	1.0006542084				
390263	1.0005579184				
390265	0.9934530908				
390266	0.9967544627				
390267	0.9894501773				
390268	1.0004753841				
390270	0.9960460433				
390290	0.9970708442				
390304	1.0092240198				
390312	1.0088870047				
390326	1.0108128050				
390328	1.0011356584				
390329	0.9982951030				
410001	1.0060464492				
410004	1.0050354041				
410005	1.0046020990				
410006	1.0038799239				
410007	0.9929991521				
410008	1.0206825316				
410009	0.9986458738				
410010	0.9947644691				
410011	1.0031302373				
410012	1.0089351497				
410013	1.0013282385				
420002	0.9906056574				
420004	0.9981437901				
420005	1.0129311854				
420007	0.9948768074				
420009	0.9958878526				
420010	1.0066241893				
420015	1.0047465340				
420018	0.9961629669				
420019	0.9882809414				
420020	1.0087666422				
420023	1.0019885129				
420026	1.0065278993				
420027	0.9964449591				
420030	1.0013763835				
420033	1.0171920186				
420036	1.0040243589				
420037	1.0011838035				
420038	1.0015208185				
420043	0.9971155503				
420048	1.0017615436				
420049	1.0001590026				
420051	1.0001590026				
420053	1.0128589679				
420055	1.0050594766				
420065	1.0032746724				
420067	1.0043269847				
420068	0.9987421638				
420070	1.0007917655				
420071	1.0015827192				
420072	1.0096573248				
420073	1.0041756718				
420078	0.9951244103				
420079	0.9904818560				
420080	1.0005372848				
420082	0.9931229536				
420083	0.9964174477				
420085	0.9981919351				
420086	0.9947392503				
420087	0.9996431632				
420089	1.0052761291				
420091	1.0109090950				
420098	1.0049253584				
420101	0.9974766379				
420103	1.0038799239				
420104	1.0134607805				
420105	1.0097054698				
420106	1.0008192770				
420107	1.0215009968				
430005	1.0036632714				
430008	1.0195751965				
430012	1.0071056394				
430013	1.0023392836				
430014	1.0107646600				
430015	1.0169753660				
430016	0.9992580031				
430027	0.9999045218				
430048	1.0139422305				
430077	0.9954751811				
430095	1.0067204794				
430097	1.0125460253				
440002	0.9942302888				
440003	0.9956471276				
440006	0.9889549715				
440007	0.9959841426				
440009	1.0045539540				
440010	1.0056131442				
440011	0.9980887672				
440012	1.0014933071				
440015	1.0000145676				
440017	0.9955508375				
440018	1.0007023534				
440020	0.9954064025				
440025	1.0002209033				
440029	1.0020160243				
440030	1.0013351163				
440031	1.0087425697				
440032	1.0119682852				
440033	0.9967544627				
440034	0.9983088587				
440035	0.9920912748				
440039	1.0017546657				
440046	1.0045539540				
440048	0.9976692179				
440049	0.9945535481				
440050	1.0062871743				
440053	0.9925383356				
440056	1.0013763835				
440057	0.9967544627				
440058	0.9991135681				
440059	0.9999320333				
440061	1.0004134833				
440063	0.9925245799				
440065	1.0073463645				
440067	0.9907844818				
440068	1.0018578336				
440072	0.9988487706				
440073	0.9996706746				
440081	1.0063353193				
440082	0.9938176173				
440083	0.9967544627				
440084	1.0005819909				
440091	1.0068167694				
440102	0.9957434176				
440104	0.9890443836				
440109	0.9998838882				
440110	1.0050835491				
440111	1.0070437387				
440120	0.9879439263				
440125	1.0032953059				
440130	1.0033984738				
440131	1.0029170237				
440132	1.0071056394				
440133	0.9939895637				
440137	0.9977173629				
440144	0.9959978983				
440148	0.9961767226				
440150	0.9944985252				
440151	0.9994987282				
440152	0.9888586814				
440153	1.0018096886				
440156	0.9917336262				
440159	1.0034947638				
440161	0.9980406222				
440173	1.0007848877				
440175	0.9981025230				
440176	1.0012388263				
440180	1.0079722496				
440182	0.9998838882				
440183	0.9921600534				
440184	1.0130274754				
440185	0.9918436719				
440187	0.9947805174				
440189	0.9989691331				
440193	0.9942990673				
440194	0.9962248676				
440197	1.0021467036				
440227	0.9987765531				
440228	0.9961354555				
450002	0.9901242074				
450007	1.0000283233				
450010	1.0005510405				
450011	0.9953101125				
450015	1.0054962206				
450018	0.9998288654				
450021	0.9970089435				
450023	1.0027450773				
450024	0.9903305431				
450028	0.9994849725				
450029	0.9923663892				
450032	1.0009912234				
450033	0.9986940188				
450034	0.9971946457				
450035	0.9956058604				
450039	0.9974353707				
450040	0.9992923924				
450042	0.9902823981				
450044	1.0096160577				
450046	0.9926277478				
450051	0.9940033194				
450054	1.0033503288				
450055	1.0101869199				
450056	1.0007848877				
450058	0.9931160757				
450064	0.9941064873				
450068	0.9967407070				
450072	1.0078759595				
450079	1.0011700477				
450080	1.0005097733				
450082	1.0041206489				
450083	0.9900966959				
450087	0.9996913082				
450090	0.9973322028				
450092	0.9985358280				
450097	0.9971189892				
450099	1.0118238502				
450101	0.9949593417				
450102	0.9982125687				
450104	0.9986321180				
450107	0.9938520065				
450108	0.9936731822				
450119	1.0027106880				
450124	0.9908326268				
450128	1.0089832947				
450130	1.0022429936				
450132	0.9884803992				
450133	0.9924489235				
450135	0.9955026925				
450137	1.0042857175				
450144	1.0300708082				
450147	0.9979236986				
450148	1.0034466188				
450154	1.0078759595				
450163	1.0022429936				
450165	0.9940824148				
450176	1.0061908843				
450184	1.0065416550				
450187	1.0010875134				
450192	1.0087425697				
450193	0.9980062329				
450194	1.0030614588				
450196	0.9934668465				
450200	1.0025181080				
450203	1.0032746724				
450209	0.9929510071				
450211	0.9974766379				
450213	0.9908463825				
450222	0.9952963568				
450229	0.9967750963				
450231	1.0009843456				
450235	0.9957273692				
450236	0.9916510919				
450237	0.9986183623				
450271	0.9922563434				
450272	1.0012594599				
450280	0.9948286624				
450289	0.9953032346				
450292	1.0036391989				
450299	0.9991857856				
450324	0.9978411643				
450330	0.9990172781				
450340	1.0028344894				
450347	0.9954820590				
450351	1.0042169390				
450352	1.0001933919				
450358	1.0058538692				
450369	1.0033021838				
450370	1.0075389445				
450372	1.0027313216				
450379	0.9999320333				
450388	0.9960116540				
450389	0.9999320333				
450395	0.9948768074				
450399	1.0133805388				
450403	0.9998632547				
450419	0.9986802630				
450424	0.9951450439				
450431	1.0071193951				
450447	0.9884494489				
450462	0.9949593417				
450465	0.9942990673				
450469	0.9983363701				
450475	1.0025800087				
450484	1.0008467884				
450508	0.9955508375				
450518	0.9965412491				
450537	1.0008192770				
450539	1.0035429088				
450558	0.9975316607				
450563	1.0013144828				
450565	0.9954064025				
450571	0.9996775525				
450573	1.0006542084				
450580	0.9986160697				
450587	0.9948768074				
450596	0.9971155503				
450597	1.0045058090				
450604	1.0145199706				
450610	1.0023874287				
450617	1.0019266121				
450634	1.0038317789				
450638	0.9947323724				
450639	0.9956058604				
450643	0.9980887672				
450644	0.9971533785				
450647	0.9990379117				
450651	0.9933224115				
450653	1.0033503288				
450654	1.0095289382				
450656	0.9989691331				
450659	1.0023874287				
450661	0.9908532603				
450662	0.9972840578				
450668	0.9929510071				
450669	1.0029376573				
450670	1.0037905117				
450672	1.0031096038				
450674	0.9981025230				
450675	0.9912521761				
450677	1.0007367427				
450678	0.9964793484				
450684	0.9978205308				
450686	0.9986183623				
450688	0.9996431632				
450690	1.0063834643				
450697	0.9962111119				
450702	1.0044782976				
450709	1.0042169390				
450711	1.0080822953				
450713	0.9973872257				
450716	0.9950831432				
450718	0.9982400801				
450723	0.9939276630				
450730	0.9916167026				
450742	0.9988453316				
450743	0.9945054031				
450747	0.9987284081				
450754	1.0052279841				
450755	1.0056612892				
450766	1.0017615436				
450771	0.9977173629				
450775	0.9967063177				
450779	1.0042582061				
